provider_id,full name,email,phone,category,city,address,latitude,longitude,rating,reviews_count,price_per_hour,availability,specialties,experience_years,verified,profile_image,description
KBT71SN2XD,Dhriti Advait Lanjewar,dhriti.lanjewar115@gmail.com,9743859496,Electrician,Mumbai,673 Mumbai Street,19.082022,72.87776,4,235,347,Busy,Termite Treatment,14,Yes,https://randomuser.me/api/portraits/men/22.jpg,Professional electrician service provider in Mumbai
XN70HBJNJF,Arpit Tajuddin Jani,arpit.jani398@gmail.com,9402837450,Electrician,Mumbai,351 Mumbai Street,19.093178,72.884069,4,149,757,On Leave,Wall Painting,18,No,https://randomuser.me/api/portraits/men/25.jpg,Professional electrician service provider in Mumbai
HQR5MCRKEQ,Neerika Eugene Jani,neerika.jani297@gmail.com,9361979921,Electrician,Mumbai,525 Mumbai Street,19.077931,72.863896,4,70,415,Busy,Fridge Repair,16,Yes,https://randomuser.me/api/portraits/men/69.jpg,Professional electrician service provider in Mumbai
1BQ1SHUFCB,Kamal Rashid Ghosh,kamal.ghosh574@gmail.com,9476953965,Electrician,Mumbai,522 Mumbai Street,19.062016,72.877579,4,262,261,On Leave,Pipe Repair,5,Yes,https://randomuser.me/api/portraits/men/86.jpg,Professional electrician service provider in Mumbai
9JBROEC53B,Mahesh Asif Patil,mahesh.patil279@gmail.com,9431303836,Electrician,Mumbai,631 Mumbai Street,19.081913,72.885325,4,139,592,On Leave,Fridge Repair,3,No,https://randomuser.me/api/portraits/men/10.jpg,Professional electrician service provider in Mumbai
I3UKMJCZ0S,Abir Gerald Murthy,abir.murthy539@gmail.com,9591221630,Electrician,Mumbai,669 Mumbai Street,19.094218,72.860649,4,191,624,Available,Furniture Repair,10,No,https://randomuser.me/api/portraits/men/9.jpg,Professional electrician service provider in Mumbai
WQJBDNI5GA,Padmini Ramnath Gosavi,padmini.gosavi562@gmail.com,9613179490,Electrician,Mumbai,508 Mumbai Street,19.069583,72.882867,5,137,484,Busy,Fridge Repair,5,No,https://randomuser.me/api/portraits/men/72.jpg,Professional electrician service provider in Mumbai
3C2CG5DEPA,Bhavin Vibhav Goswami,bhavin.goswami372@gmail.com,9586872339,Electrician,Mumbai,763 Mumbai Street,19.089618,72.89442,5,115,715,Available,AC Gas Refill,13,Yes,https://randomuser.me/api/portraits/men/68.jpg,Professional electrician service provider in Mumbai
X9OF5E8LG9,Kshiraj Ayaan Agarwal,kshiraj.agarwal246@gmail.com,9861332687,Electrician,Mumbai,566 Mumbai Street,19.076196,72.865773,5,227,521,On Leave,AC Gas Refill,13,Yes,https://randomuser.me/api/portraits/men/50.jpg,Professional electrician service provider in Mumbai
R4LMES3959,Lakshit Ashutosh Dure,lakshit.dure411@gmail.com,9075007146,Electrician,Mumbai,349 Mumbai Street,19.090738,72.880265,5,195,419,Busy,Electrical Wiring,19,No,https://randomuser.me/api/portraits/men/78.jpg,Professional electrician service provider in Mumbai
1MOVZ7J5PW,Bansari Peterraj Dongre,bansari.dongre284@gmail.com,9172727110,Electrician,Mumbai,74 Mumbai Street,19.072411,72.892732,5,86,285,Available,AC Gas Refill,9,Yes,https://randomuser.me/api/portraits/men/9.jpg,Professional electrician service provider in Mumbai
EDD7TQFGCD,Aashrita Ramakumar Malhotra,aashrita.malhotra271@gmail.com,9188064855,Electrician,Mumbai,248 Mumbai Street,19.078747,72.859156,5,227,258,Available,Termite Treatment,6,Yes,https://randomuser.me/api/portraits/men/64.jpg,Professional electrician service provider in Mumbai
KOT8CW99S1,Alankrita Ritvik Athavale,alankrita.athavale677@gmail.com,9739493872,Electrician,Mumbai,941 Mumbai Street,19.084018,72.895287,5,20,640,Busy,Furniture Repair,4,Yes,https://randomuser.me/api/portraits/men/28.jpg,Professional electrician service provider in Mumbai
K58KC7JL55,Advait Ramnath Jha,advait.jha438@gmail.com,9460219026,Electrician,Mumbai,490 Mumbai Street,19.080985,72.86842,5,298,825,Available,Deep Cleaning,10,No,https://randomuser.me/api/portraits/men/79.jpg,Professional electrician service provider in Mumbai
DRIOREZZ09,Ishvik Motilal Lanjewar,ishvik.lanjewar940@gmail.com,9452389429,Electrician,Mumbai,773 Mumbai Street,19.086139,72.89709,5,260,443,Busy,Termite Treatment,17,Yes,https://randomuser.me/api/portraits/men/96.jpg,Professional electrician service provider in Mumbai
1U7DJZ081T,Samarth Ashwin Deodhar,samarth.deodhar494@gmail.com,9138781214,Electrician,Mumbai,755 Mumbai Street,19.07552,72.875003,5,240,481,On Leave,Electrical Wiring,9,No,https://randomuser.me/api/portraits/men/41.jpg,Professional electrician service provider in Mumbai
N6X9Z401HC,Eshan Harmit Bhonsle,eshan.bhonsle873@gmail.com,9155112955,Electrician,Mumbai,399 Mumbai Street,19.082428,72.891719,5,127,210,On Leave,Wall Painting,6,Yes,https://randomuser.me/api/portraits/men/48.jpg,Professional electrician service provider in Mumbai
7CPRPR8SHX,Khushi Alankar Bhagat,khushi.bhagat570@gmail.com,9166474065,Electrician,Mumbai,787 Mumbai Street,19.093546,72.86862,5,163,233,Busy,Fridge Repair,4,Yes,https://randomuser.me/api/portraits/men/13.jpg,Professional electrician service provider in Mumbai
JXB40M0MH1,Kalpana Shashikumar Bose,kalpana.bose645@gmail.com,9525312194,Electrician,Mumbai,723 Mumbai Street,19.079713,72.865436,5,51,689,On Leave,Furniture Repair,16,Yes,https://randomuser.me/api/portraits/men/16.jpg,Professional electrician service provider in Mumbai
N0RJVYC4FO,Anokhi Vinit Lanjewar,anokhi.lanjewar997@gmail.com,9911359559,Electrician,Mumbai,170 Mumbai Street,19.082489,72.889782,5,153,675,On Leave,Furniture Repair,14,Yes,https://randomuser.me/api/portraits/men/28.jpg,Professional electrician service provider in Mumbai
DFWBNX59OQ,Komal Gurudas Datta,komal.datta607@gmail.com,9476752567,Electrician,Mumbai,925 Mumbai Street,19.075286,72.889367,5,200,231,Busy,Deep Cleaning,10,Yes,https://randomuser.me/api/portraits/men/26.jpg,Professional electrician service provider in Mumbai
JP8HT4G1KT,Dev Hidayatullah Gaur,dev.gaur967@gmail.com,9447205193,Carpenter,Mumbai,158 Mumbai Street,19.072675,72.864354,2,184,296,On Leave,Wall Painting,6,Yes,https://randomuser.me/api/portraits/men/86.jpg,Professional carpenter service provider in Mumbai
0NOZAINAH1,Kiara Andrewraj Sen,kiara.sen797@gmail.com,9016923423,Carpenter,Mumbai,568 Mumbai Street,19.077575,72.895127,2,252,378,Available,Fridge Repair,3,Yes,https://randomuser.me/api/portraits/men/44.jpg,Professional carpenter service provider in Mumbai
BANCLA9AXD,Gatikesh Murugan Karmakar,gatikesh.karmakar482@gmail.com,9653255694,Carpenter,Mumbai,553 Mumbai Street,19.069577,72.891001,2,39,431,Busy,Termite Treatment,12,No,https://randomuser.me/api/portraits/men/72.jpg,Professional carpenter service provider in Mumbai
RC1VROCI4V,Sharvil Bhanu Mandal,sharvil.mandal480@gmail.com,9833329810,Carpenter,Mumbai,324 Mumbai Street,19.060051,72.895847,2,190,778,On Leave,Termite Treatment,14,Yes,https://randomuser.me/api/portraits/men/78.jpg,Professional carpenter service provider in Mumbai
7RF63T8R57,Devika Girish Antony,devika.antony365@gmail.com,9711979891,Carpenter,Mumbai,229 Mumbai Street,19.089724,72.883596,2,87,754,Available,Pipe Repair,13,Yes,https://randomuser.me/api/portraits/men/93.jpg,Professional carpenter service provider in Mumbai
2L1FSCCAXL,Disha Mahit Charan,disha.charan697@gmail.com,9610827611,Carpenter,Mumbai,842 Mumbai Street,19.082409,72.886354,2,10,701,On Leave,AC Gas Refill,4,Yes,https://randomuser.me/api/portraits/men/28.jpg,Professional carpenter service provider in Mumbai
XM95LVT260,Vaishali Kumari Godambe,vaishali.godambe181@gmail.com,9639187850,Carpenter,Mumbai,760 Mumbai Street,19.085337,72.872865,2,256,213,Busy,Deep Cleaning,16,No,https://randomuser.me/api/portraits/men/44.jpg,Professional carpenter service provider in Mumbai
THUIBKMS2O,Tanmay Zainul Chopra,tanmay.chopra116@gmail.com,9989988990,Carpenter,Mumbai,983 Mumbai Street,19.065394,72.876759,2,46,746,Available,Wall Painting,9,Yes,https://randomuser.me/api/portraits/men/21.jpg,Professional carpenter service provider in Mumbai
M0S5ERWHKU,Suman Dnyaneshwar Rao,suman.rao801@gmail.com,9563544956,Carpenter,Mumbai,219 Mumbai Street,19.087134,72.887871,2,60,726,On Leave,Pipe Repair,3,No,https://randomuser.me/api/portraits/men/91.jpg,Professional carpenter service provider in Mumbai
CD6STKTYQP,Jyotsna Malhar Iyer,jyotsna.iyer878@gmail.com,9694980220,Carpenter,Mumbai,131 Mumbai Street,19.080834,72.868747,2,284,755,On Leave,Wall Painting,12,No,https://randomuser.me/api/portraits/men/85.jpg,Professional carpenter service provider in Mumbai
GUYJ0IGWXI,Aanchal Pankajkumar Chitale,aanchal.chitale413@gmail.com,9351337658,Carpenter,Mumbai,201 Mumbai Street,19.073091,72.870576,2,101,699,On Leave,Fridge Repair,6,Yes,https://randomuser.me/api/portraits/men/67.jpg,Professional carpenter service provider in Mumbai
J2S4WAJ91K,Zoya Aarbit Subramanian,zoya.subramanian897@gmail.com,9177110167,Carpenter,Mumbai,439 Mumbai Street,19.077374,72.877773,2,92,518,Busy,Deep Cleaning,18,Yes,https://randomuser.me/api/portraits/men/95.jpg,Professional carpenter service provider in Mumbai
BH5F2HTZ5R,Arya Bilal Das,arya.das319@gmail.com,9095829872,Carpenter,Mumbai,111 Mumbai Street,19.064473,72.895622,2,241,207,Busy,Deep Cleaning,18,Yes,https://randomuser.me/api/portraits/men/49.jpg,Professional carpenter service provider in Mumbai
OYXFAHE9TR,Lata Madhav Fadnavis,lata.fadnavis764@gmail.com,9141819701,Carpenter,Mumbai,417 Mumbai Street,19.082616,72.868227,2,161,857,Available,AC Gas Refill,13,No,https://randomuser.me/api/portraits/men/38.jpg,Professional carpenter service provider in Mumbai
WD4453MJJQ,Anushka Kiaan Jadhav,anushka.jadhav736@gmail.com,9854378621,Carpenter,Mumbai,279 Mumbai Street,19.081699,72.882461,2,207,844,Available,Furniture Repair,11,No,https://randomuser.me/api/portraits/men/17.jpg,Professional carpenter service provider in Mumbai
2T3VCBA6XT,Hirak Karthikeyan Lanjewar,hirak.lanjewar900@gmail.com,9450694411,Carpenter,Mumbai,497 Mumbai Street,19.079398,72.8836,3,276,255,On Leave,Furniture Repair,20,Yes,https://randomuser.me/api/portraits/men/79.jpg,Professional carpenter service provider in Mumbai
DSTPEPVKJG,Mahesh Paulraj Divte,mahesh.divte840@gmail.com,9532900864,Carpenter,Mumbai,508 Mumbai Street,19.070888,72.892482,3,197,215,On Leave,Furniture Repair,15,No,https://randomuser.me/api/portraits/men/59.jpg,Professional carpenter service provider in Mumbai
EH2PCH6QME,Oviya Aditya Dahale,oviya.dahale528@gmail.com,9566074159,Carpenter,Mumbai,594 Mumbai Street,19.061831,72.871403,3,73,405,Available,Wall Painting,8,Yes,https://randomuser.me/api/portraits/men/41.jpg,Professional carpenter service provider in Mumbai
VTN99KI132,Aarna Mariappan Lanjewar,aarna.lanjewar633@gmail.com,9559692711,Carpenter,Mumbai,849 Mumbai Street,19.072409,72.886676,3,133,322,Busy,Termite Treatment,5,No,https://randomuser.me/api/portraits/men/79.jpg,Professional carpenter service provider in Mumbai
L9V23NZ39R,Nirvi Rajmohan Chandratre,nirvi.chandratre115@gmail.com,9361081472,Carpenter,Mumbai,107 Mumbai Street,19.083871,72.859149,3,163,387,On Leave,Pipe Repair,2,Yes,https://randomuser.me/api/portraits/men/53.jpg,Professional carpenter service provider in Mumbai
OQM87YPHG5,Ritvik Cherian Ghosh,ritvik.ghosh548@gmail.com,9370649871,Carpenter,Mumbai,710 Mumbai Street,19.066243,72.858135,3,32,861,Busy,Wall Painting,5,Yes,https://randomuser.me/api/portraits/men/94.jpg,Professional carpenter service provider in Mumbai
2HCL8ZOGLF,Bhadrak Abhay Haval,bhadrak.haval535@gmail.com,9316639182,Carpenter,Mumbai,545 Mumbai Street,19.08427,72.895139,3,298,269,Busy,Deep Cleaning,8,No,https://randomuser.me/api/portraits/men/93.jpg,Professional carpenter service provider in Mumbai
NEIOKBWDNA,Pooja Cornelius Lanjewar,pooja.lanjewar995@gmail.com,9494900205,Carpenter,Mumbai,852 Mumbai Street,19.058264,72.89702,3,258,746,Busy,Termite Treatment,17,Yes,https://randomuser.me/api/portraits/men/28.jpg,Professional carpenter service provider in Mumbai
NEWDX8M0QV,Sanjay Dheeraj Gokhale,sanjay.gokhale662@gmail.com,9892674610,Carpenter,Mumbai,817 Mumbai Street,19.093212,72.891239,3,33,502,On Leave,AC Gas Refill,12,Yes,https://randomuser.me/api/portraits/men/33.jpg,Professional carpenter service provider in Mumbai
N743WYPTRJ,Sharvil Rajkumar Deodhar,sharvil.deodhar412@gmail.com,9743515810,Carpenter,Mumbai,204 Mumbai Street,19.092117,72.882862,3,278,713,On Leave,Electrical Wiring,16,No,https://randomuser.me/api/portraits/men/47.jpg,Professional carpenter service provider in Mumbai
L356PWC69A,Banshidhar Hrithik Bhattacharya,banshidhar.bhattacharya118@gmail.com,9343276855,Carpenter,Mumbai,334 Mumbai Street,19.062534,72.859559,3,45,545,On Leave,Wall Painting,6,No,https://randomuser.me/api/portraits/men/12.jpg,Professional carpenter service provider in Mumbai
KAMFXUW0JK,Shravika Mahavir Mehta,shravika.mehta188@gmail.com,9558304755,Carpenter,Mumbai,824 Mumbai Street,19.061155,72.890625,3,73,564,On Leave,Termite Treatment,20,Yes,https://randomuser.me/api/portraits/men/63.jpg,Professional carpenter service provider in Mumbai
K7GCWOWQJE,Sudarshan Bonaventure Mandal,sudarshan.mandal940@gmail.com,9728383908,Carpenter,Mumbai,601 Mumbai Street,19.057716,72.881494,3,244,329,Available,AC Gas Refill,17,No,https://randomuser.me/api/portraits/men/82.jpg,Professional carpenter service provider in Mumbai
LXCAOARB74,Ahan Anish Ghosh,ahan.ghosh271@gmail.com,9387197576,Carpenter,Mumbai,684 Mumbai Street,19.076065,72.895109,3,120,395,On Leave,Electrical Wiring,1,Yes,https://randomuser.me/api/portraits/men/86.jpg,Professional carpenter service provider in Mumbai
QX49OAFMLA,Rajat Lakhbir Maheshwari,rajat.maheshwari297@gmail.com,9436985576,Carpenter,Mumbai,556 Mumbai Street,19.066899,72.889742,3,166,412,On Leave,Wall Painting,12,Yes,https://randomuser.me/api/portraits/men/19.jpg,Professional carpenter service provider in Mumbai
0EKH4VNRQL,Chinmay Rajnish Joshi,chinmay.joshi742@gmail.com,9801783267,Carpenter,Mumbai,106 Mumbai Street,19.064672,72.881918,4,175,209,On Leave,Pipe Repair,6,Yes,https://randomuser.me/api/portraits/men/74.jpg,Professional carpenter service provider in Mumbai
BGVP76CBEQ,Avyukt Michaelraj Chandel,avyukt.chandel691@gmail.com,9573117689,Carpenter,Mumbai,470 Mumbai Street,19.068519,72.873101,4,97,497,Available,Wall Painting,3,Yes,https://randomuser.me/api/portraits/men/94.jpg,Professional carpenter service provider in Mumbai
MPJ26J913O,Ojasraj Vanshit Arora,ojasraj.arora459@gmail.com,9490087864,Carpenter,Mumbai,114 Mumbai Street,19.063166,72.88656,4,231,282,Busy,Wall Painting,11,Yes,https://randomuser.me/api/portraits/men/93.jpg,Professional carpenter service provider in Mumbai
24JAKLA9M2,Dinesh Mahipalsingh Thakur,dinesh.thakur686@gmail.com,9463815970,Carpenter,Mumbai,420 Mumbai Street,19.064946,72.878099,4,225,203,On Leave,Fridge Repair,5,Yes,https://randomuser.me/api/portraits/men/32.jpg,Professional carpenter service provider in Mumbai
YSL20R3HJJ,Chandrak Nirvik Lanjewar,chandrak.lanjewar342@gmail.com,9505605803,Carpenter,Mumbai,507 Mumbai Street,19.07399,72.890757,4,43,717,Available,Furniture Repair,15,Yes,https://randomuser.me/api/portraits/men/56.jpg,Professional carpenter service provider in Mumbai
QCR77AC3T6,Bhavana Sohail Hanchate,bhavana.hanchate718@gmail.com,9628095138,Carpenter,Mumbai,153 Mumbai Street,19.075277,72.876108,4,51,473,On Leave,Fridge Repair,18,No,https://randomuser.me/api/portraits/men/99.jpg,Professional carpenter service provider in Mumbai
HIWX7QEPDU,Akira Hariprasad Agarwal,akira.agarwal723@gmail.com,9139190539,Carpenter,Mumbai,757 Mumbai Street,19.083231,72.896998,4,53,610,Busy,Fridge Repair,18,Yes,https://randomuser.me/api/portraits/men/40.jpg,Professional carpenter service provider in Mumbai
B32Q55YOLN,Bhargav Digvijay Hooda,bhargav.hooda876@gmail.com,9202092322,Carpenter,Mumbai,169 Mumbai Street,19.078283,72.893973,4,49,280,Available,Fridge Repair,14,No,https://randomuser.me/api/portraits/men/63.jpg,Professional carpenter service provider in Mumbai
7F5TZAOZZN,Aadhya Benjamin Lakade,aadhya.lakade883@gmail.com,9183943395,Carpenter,Mumbai,869 Mumbai Street,19.065831,72.896859,4,282,237,Available,AC Gas Refill,9,No,https://randomuser.me/api/portraits/men/77.jpg,Professional carpenter service provider in Mumbai
SR1S610HMD,Nakulraj Alphonse Dandekar,nakulraj.dandekar859@gmail.com,9725993855,Carpenter,Mumbai,560 Mumbai Street,19.062477,72.858362,4,141,331,Busy,Pipe Repair,6,Yes,https://randomuser.me/api/portraits/men/63.jpg,Professional carpenter service provider in Mumbai
613MYLXL74,Lata Shivprasad Lanjewar,lata.lanjewar379@gmail.com,9184608712,Carpenter,Mumbai,964 Mumbai Street,19.086684,72.86054,4,232,407,Available,Fridge Repair,11,Yes,https://randomuser.me/api/portraits/men/16.jpg,Professional carpenter service provider in Mumbai
3F3BU3PEOS,Oviya Mrigank Tripathi,oviya.tripathi184@gmail.com,9557871384,Carpenter,Mumbai,651 Mumbai Street,19.095051,72.883273,4,227,668,On Leave,Deep Cleaning,1,Yes,https://randomuser.me/api/portraits/men/42.jpg,Professional carpenter service provider in Mumbai
6FZ78QZKLT,Anvi Murugan Bhatia,anvi.bhatia543@gmail.com,9301689887,Carpenter,Mumbai,53 Mumbai Street,19.058809,72.869766,4,235,462,Busy,Deep Cleaning,15,No,https://randomuser.me/api/portraits/men/88.jpg,Professional carpenter service provider in Mumbai
I1LAB5IW9O,Adhvik Martin Lal,adhvik.lal621@gmail.com,9510944541,Carpenter,Mumbai,473 Mumbai Street,19.073558,72.860715,4,199,279,Available,Wall Painting,6,No,https://randomuser.me/api/portraits/men/11.jpg,Professional carpenter service provider in Mumbai
4MQ4S6SNV2,Aarush Dinakar Pandey,aarush.pandey351@gmail.com,9611804867,Carpenter,Mumbai,822 Mumbai Street,19.064458,72.867842,4,248,847,Available,Fridge Repair,7,No,https://randomuser.me/api/portraits/men/61.jpg,Professional carpenter service provider in Mumbai
IJ38N9I8DP,Dwij Ramgopal Parikh,dwij.parikh577@gmail.com,9723051261,Carpenter,Mumbai,945 Mumbai Street,19.091806,72.891873,5,64,716,Busy,Fridge Repair,16,Yes,https://randomuser.me/api/portraits/men/1.jpg,Professional carpenter service provider in Mumbai
15P337DP6H,Ekansh Arjav Dake,ekansh.dake721@gmail.com,9741534692,Carpenter,Mumbai,848 Mumbai Street,19.066037,72.867003,5,267,800,Busy,Termite Treatment,4,Yes,https://randomuser.me/api/portraits/men/86.jpg,Professional carpenter service provider in Mumbai
PLSI1RN497,Gatikesh Sundar Kushwaha,gatikesh.kushwaha198@gmail.com,9406611202,Carpenter,Mumbai,976 Mumbai Street,19.061814,72.874402,5,48,342,Available,Deep Cleaning,11,No,https://randomuser.me/api/portraits/men/55.jpg,Professional carpenter service provider in Mumbai
KY5TPPRM2R,Asavari Nandkishore Chauhan,asavari.chauhan264@gmail.com,9629324400,Carpenter,Mumbai,845 Mumbai Street,19.075086,72.895204,5,192,239,Available,AC Gas Refill,12,No,https://randomuser.me/api/portraits/men/91.jpg,Professional carpenter service provider in Mumbai
M720VFK5TF,Charu Arth Kashyap,charu.kashyap489@gmail.com,9766609729,Carpenter,Mumbai,856 Mumbai Street,19.080054,72.886959,5,193,894,On Leave,Electrical Wiring,7,Yes,https://randomuser.me/api/portraits/men/51.jpg,Professional carpenter service provider in Mumbai
1VEG0XEFRG,Ritika Ashokkumar Thakur,ritika.thakur870@gmail.com,9347913336,Carpenter,Mumbai,258 Mumbai Street,19.063286,72.889572,5,230,223,On Leave,AC Gas Refill,5,No,https://randomuser.me/api/portraits/men/37.jpg,Professional carpenter service provider in Mumbai
